,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,class
0,0.9457624686802208,0.21899685046855638,-1.6255479700425333,0.10895547678433243,0.5426157091685332,0.7019647668241183,-0.3700416580963402,1.7860342140244676,0.40338408020892896,-0.2624822778056803,-1.347542768888998,-0.046222752231619084,-0.8130203878683833,0.1316149146711623,-0.12577885660991744,-1.363493419295635,0.724291705866387,-1.9168629604906982,-1.3818766518743968,0.18449453161599352,-1.2664454431091692,0.8225057942949651,1.8928655791708946,1.4139405228805961,-0.27650132218831375,0.0662957333545213,0.3233501382136114,0.0059006204201285765,-2.3315480484012867,0.8012653394824257,-1.6550714828833597,0
1,-0.44015202408421544,-0.7845823540683357,0.5360493058009169,-1.0929638925222247,-1.2098123546016408,1.393060498679369,0.5082206905302827,-0.9225100013599784,0.09473249480096088,-0.9651128780722651,-0.45847176486952695,0.5536427852474882,0.13059558238035082,0.7034797455633954,-2.3926559673861356,-1.6232925145936272,0.0950041758488104,-0.7215416368259682,-1.0020177909507861,0.09413930997898243,-0.12438473648253036,-0.8914032061180537,-1.3050735773075082,1.782843881679975,-0.17567375485013614,-0.4086184194896176,1.5416650369698388,1.2246542817960882,-0.8313742822425744,1.1089310851553684,-0.3159613080290028,0
2,0.3214814916633452,0.2418607775351503,-0.6869752251402121,-0.5329048396842971,-0.4264056533706818,0.018310652464965233,-1.7097560246731507,2.120069563475979,-0.6296881021488805,2.03870157408918,1.179477934194858,-0.33433350857905736,-0.019932038953653978,2.5526679882985355,-0.6703417264202847,-0.5287254874902421,2.196443912820959,-0.40399922448267245,-0.3209662392743476,-0.34674215408520775,-0.05097479041863545,-0.5874186457039771,0.20753954582741843,0.8117355062970006,-1.3552429490862852,-0.23075742522234852,-0.6451705428528134,0.3028089239707749,0.7002303952307445,0.941568649199737,0.03946539279407299,0
3,-0.7838081048470135,-1.68596817049549,0.9063550036052589,0.3682674887754026,0.843208009513402,0.014123048636819702,-0.9351257359168781,1.485435441757836,-0.5044997612238435,-0.0397115175505281,1.973254898223329,-0.5267637679299741,-1.0905349200749332,-0.12166741423441775,-0.3587622253594326,-0.8345637403139737,1.7011311650322494,-0.5272501106917553,0.15036368438076825,-0.6464292251052622,1.08042807660194,0.9216458258147667,-1.0910574763916314,1.3065285492659175,0.44469058531611766,0.9053163183771177,-0.0598244501031398,-1.0647898347452494,1.1457664588920324,0.9747070810119889,0.01143511144090362,1
4,0.4479200051839351,0.4955599866327133,-0.40111134273936655,-0.09801094591134187,1.1593080407650886,-0.9705204362469653,0.7985377364258431,-0.02775024241038112,1.2535448443892427,-0.08312885460849456,0.06255562349115314,-1.3228460945527292,-0.6588858652816889,0.8650438414258876,-0.6196891066863515,0.08759989542649146,-1.2080036085498718,1.1076538424295035,-0.7625772777467664,0.8475132209773522,-0.5516054455898162,1.7981235302255945,-1.232359023289829,0.20977399645440148,-0.06886043894349599,-0.9922994203008697,-1.5938655824302308,0.05203860847986023,0.7497237910333772,0.43892692192257426,-0.4274438127189677,0
5,-0.12927791990402188,0.16256966581430238,-1.2814044398583002,1.8070869051307692,-0.41038058384807774,-0.495933075405115,0.3522943002991579,-0.567699619992106,-1.5133387315970945,0.26589690373828506,1.060048084849862,1.3410385375782146,0.74477060454354,-0.9200935432098635,-1.0649209181779982,0.10035681392953394,0.08715160522059932,0.16552733676353928,-0.8081777443116185,0.09635157251502428,1.7147984847477453,0.3594100563462308,-1.1565116837394174,1.049813936391115,0.7043190700382088,-1.0643807157449263,-1.3828917678085602,-0.5905998143421145,-0.006358896585443771,-1.0016564422567962,1.9316220866203826,0
6,-0.42479787957219045,0.228032759321742,0.3801292639288919,1.4229702324679607,-0.06549531368695387,0.2833404010919826,1.2506553534379912,-0.07311315200879974,-0.5025394180256801,1.1739817764963467,1.510070468284675,0.00629165346600083,0.8861558057425253,0.18514667029796045,0.4216826636537467,-0.252631638671125,0.3739345112843507,-0.5354391960309893,-2.1542670179896466,-0.27166756713418205,0.7712617101922437,2.042097852974719,-0.5170655379912884,1.2743349800732224,-0.03785308083265209,0.7404531027036967,0.49813476692594527,0.13120959896944942,-2.835715969155125,0.16687693733511919,0.36859386893660845,1
7,0.8588861006939138,0.8468696291520176,0.9254559591138724,-2.310761855018848,0.7638904335623151,0.7879247033733553,-1.0334844354464916,-0.5247500380352669,-0.043276694018444035,0.650315312922071,0.23125845700403244,-1.2467871307812932,0.7461137700573657,0.3254725887440166,-0.06700892343528764,-1.435337940336551,0.908185416281531,-0.024673986972372695,-0.10732691180074246,-0.939649297025858,0.6262283785353916,-0.7701083773478156,1.5709002590645378,0.7020872559260853,0.22906836777178072,-0.7897038531160425,0.21411031854118046,-1.2497166975295466,1.202266972577631,-0.0838642493638293,-0.762539430121649,0
8,0.806822600446811,-0.6534232557327302,0.15766762613408372,-0.9424793906630333,-1.8153990656498673,-0.8169832447899708,1.0006768193258353,-0.9404884951412223,-0.6200058092120592,-0.41543860700412183,-0.9790679923961259,-1.924812829472523,-0.4704683129225165,0.82844032482961,-0.5299068576320084,0.34931624933778876,-0.014499015705613082,0.41017465545835713,0.2827672794165424,0.5469979294982936,1.7101730547449052,0.35385710000326803,-0.39494156259447355,-0.665270080261747,-0.6969497515729756,-1.898942010981925,0.8240097032715341,-1.1586952821834275,0.32667671747947075,-0.004397519170997345,0.9530582854699113,0
9,1.2033437445618875,-0.543572002723575,0.3099748069627353,0.2846858742364487,-0.9970798140355027,-0.9548829570123952,0.25390842999713936,-0.3713804833534806,1.635222454557898,0.3411915954455934,0.4842648808750883,0.19500242075596225,-1.6723919267696519,-0.2557307205506433,-0.42587057948061297,1.270151569558641,0.8899285275761027,-1.0481636923079025,0.3035858180762251,2.0900181371413247,0.5419805316369342,-0.2810471613300853,-0.0024223700054556677,1.0622392853474558,-0.37945990422191894,1.5949402204733731,-0.44460782380441777,-0.6729707367975922,0.7975541449066043,0.2748025245752453,2.844396464459921,1
10,0.45585146860215137,1.069371443545191,0.7006322253772156,-1.0645877234204337,0.45265163815114756,0.806978259977894,0.15625921183560454,0.49566911322195584,-0.5958843819279789,0.45925196259738543,1.1145365485824426,-0.4797060290934396,1.3437179022621666,-0.038611928855948364,0.4438919158516806,-0.7615447565804639,0.08349853113291943,0.897598728461103,0.10356432169302116,1.2590415826922172,1.6124744166914742,0.9017583062664621,0.3994757153420058,0.20142391269321214,0.07109833793653128,0.1610395488962176,-0.2654584814805084,-1.384553321537362,0.7392651636759708,-0.022235637028899736,-0.022387992563962608,0
11,-2.085342437652792,0.9744430736905535,-0.15901761844132783,0.566564672669656,0.9545547493261607,0.6638516311856824,-0.41930634009805606,0.13085144148791997,-0.6864569428348364,0.4476602463810483,1.360583630085332,-1.7367582679302873,-0.6457224741306721,0.13552893502455998,-0.6574531513504712,-0.7232187090158991,0.39260553983823854,-0.18625672398932414,-0.7898556556967223,-0.43367623810491107,0.45855679708255803,-0.3848995567595309,-0.8190014884739459,-0.48260094616457605,1.4304981956484746,0.3905458253457401,-1.2422758138139665,1.0045623979571818,0.35801351706125123,0.8212920574233863,-1.0569711015686893,0
12,-0.3059917110541684,1.8697100926872545,-0.5549392505574982,0.3508401742233068,0.23995521598932315,1.9747249501819524,0.4851009221140102,0.021909827450959818,-1.8718488545741232,0.24005042892854708,-0.00902006684451363,1.27655732990289,0.5918320155002568,-0.29132507220930476,0.8485213700318887,1.0024669579488337,-0.02939094534126144,0.012449502067766927,0.12344465857127482,-0.3588017833908639,-0.044830647348614035,1.070926298743117,0.7497851362987699,0.4703085466177243,-0.7510179205299604,-1.226370970588554,0.2521600989416642,1.3336885266585428,0.019997236447016925,-0.12643953908964847,0.5989688704362361,0
13,0.8018699214509413,-2.3157563978976468,-0.170388222583416,-0.5535285672282435,-0.5828564736312919,-0.28959378946515585,0.07575769075795531,-0.25261865926776955,0.8746835689225791,0.28192413862558524,0.05374989263745619,0.4764424090134992,0.09992433846092025,1.2291619587270257,1.0911534856241636,0.8667369494783062,-0.1858676856125473,-0.8284570744771087,-0.41775609833136795,-0.635798284091941,-0.6356523733447182,-1.0980327222614021,0.8164003890708892,0.9795947611191271,-0.7775714419891747,1.6170604576068193,-1.6450231432448141,-2.588742495711618,0.1938313313863574,1.0407025822735008,0.2596516553276778,1
14,0.9466536669528697,-0.3054863253319759,0.9473435165508127,0.7502216461799095,1.00464314866683,-1.4536299275369686,-0.046462196468901415,-0.8644388010735237,0.2988334504899446,-0.1921250010871256,2.187751687513152,-1.0651486829520898,-0.4474334497054712,0.30809331627505365,0.618022579674095,-0.4513258837104231,-1.2957572056003657,0.33481075615724637,-2.2730159535494194,0.9208545820626681,-0.4015004294645913,-1.102591783741074,0.6234969719367082,0.7930522705622184,-0.6166776534328726,0.6829775551539846,2.0359065687355065,0.0578966430395378,-1.4287881290829012,-0.7826695120642275,-1.1652303363884877,1
15,0.6631040011191146,-0.40351247259584844,-0.9548285369464989,0.008080818884244206,0.09191693963183883,0.1152719162672145,-0.3509446802183371,2.1868073490656776,-1.3845239881378293,-0.16746704911101348,-0.7500747989093954,1.1578962288711032,-0.8644293904834073,-1.3530847005109132,0.44079418316793967,0.2417493264032289,0.4506284387652703,-2.1267577393555794,1.2136697356996524,-0.3783344656228506,0.05402592292771203,1.0103997076146196,1.683751461879707,-0.34089924366194035,0.34124026802461105,0.4185811857406326,-0.8972242942558162,-0.4104156113080701,0.29775383387193716,0.4973113469185934,-0.8742144711450953,1
16,0.2779391602497031,-0.2145321270579552,0.2402851516873315,-0.9616695919956524,0.3484826181237678,0.35110232280620823,-0.9618616682443926,-0.22049466022144887,-0.5580911147558878,-0.20406269552757494,0.22644392733174484,-0.40587760973781256,0.7420777164032676,0.2987688241530299,-0.7850362806064589,0.9845562516850621,1.6117967707705005,-0.3623256280256787,-0.241669259540952,0.6789495008566244,-1.4449810167448949,-0.8975813069277402,1.495394102871242,-0.685019461866719,-0.4762674525465721,0.0017885034672993018,-1.9739997684711008,0.07926204784834169,0.4251830123262655,-1.539585148011824,-1.6452419631376698,0
17,-0.29089865553695776,1.2190479380656143,-1.3674698750048042,-1.3993927091644476,-0.3001222615559092,-1.846544110242446,1.3105682213801702,0.09985038003899083,-0.21824592342996202,0.36594007558217323,0.7404184521591933,0.21582120970417976,-2.429298252666186,1.0807823877410336,0.3733185892676171,1.380015442130302,2.2426008477608934,-0.46530475603597854,-0.5864038037784229,-0.10570541894875529,-1.1221505964890035,-0.6964473935497225,0.5290097797290282,0.6668468136964912,0.9133782037350376,1.1348100055731292,0.5912133986963055,-0.09830918890778946,0.26454521410598864,-0.8412860235762497,0.6799003151365577,1
18,-0.6248553965602468,0.590798810448969,0.44805164232724437,0.4659835484916109,0.7109921813574134,0.6827385662096535,0.6496085750412738,0.030303714951485507,-0.7263406152866048,-0.7263410840061599,-0.026276965564477273,0.09150544753930485,-0.2336990511142838,0.5353168656049438,0.7273002564152942,1.2537072528297222,-0.5239511573507502,0.05816683623614065,1.849422116400587,-0.10704053867210069,-1.3076377489880142,0.7972551972006279,-0.24258839744190203,-1.0745956071552045,0.46553328954287254,-0.09057578925543981,1.1797200607593,0.2399161017386447,0.17757584258875928,-0.6119308588934472,1.3866561484973077,0
19,-1.2233768614855443,-0.07819472320554012,-0.44754806712781486,1.2709071001292302,-1.7086132279661843,0.5987118010325788,1.1507806878425835,0.5236790847790437,1.228688570781709,0.2849600193683293,-0.7493754943393227,0.3329977128321417,1.2396689629117694,0.3434050458499462,-0.02493261800317219,0.3552967920542821,-1.9291829289329143,0.6166283369451079,0.7204199299510404,-1.1501293094332157,-0.45012277128935113,1.4997846850624805,1.1233725632775495,-0.7893436938080733,0.7685459314860402,0.038879368979722446,0.7210980998205568,0.426581008704694,-1.271896365492792,-0.49590420033247234,-0.43443781035235984,0
20,0.6353179249286282,0.9263862945660764,0.652665896016328,-1.0424067288197276,2.010897737107403,-1.062173166146801,1.5541278680541006,-1.2919031405957375,-1.2318294749324088,-0.797408329457722,0.785949104909787,-0.6370064507349796,-0.785225011187163,-0.13549336299490733,0.5260248791657267,1.2317901659553547,-0.5304027514535691,-0.38250243948009643,-1.4474463005537792,-0.6846900905362551,0.6087165280753907,-0.5924011581519687,-0.41023977577107756,2.260187554290141,2.5588817985638204,0.6685012842956666,-1.9659752013179546,-0.13829101561921384,0.6850552603181806,-1.1222367334050296,-0.531680352986381,1
